剧本,脚本
伤害,加害
悔不当初,悔恨交加
打倒,打垮
温柔,温雅
始终不渝,锲而不舍
上次,前次
文人,文士
偶变投隙,投机取巧
地址,所在
旺盛,焕发
断梗飘蓬,漂泊不定
器度,度量
岁首,年头
民安物阜,民康物阜
劫难,患难
为所欲为,惟所欲为
惊呀,惊愕
明白,清爽
泥猪疥狗,泥猪癞狗
年青,年青
讨教,请问
凄惨,凄楚
强取,豪夺
忽地,忽然
文风不动,纹丝不动
死活,生死
为国捐躯,大公至正
顶门壮户,顶门立户
无名小卒,默默无闻
平凡,通常
全体,十足
好像,近似
堕落,失足
弥天大祸,灭顶之灾
杀身成仁,舍身求法
牵连,纠纷
司空见惯,数见不鲜
倘使,淌若
描摹,描画
万寿无疆,天保九如
生不遇时,身不遇时
勤俭,节俭
无视,漠视
万紫千红,五彩缤纷
五彩缤纷,五色缤纷
平时,往常
深加隐讳,讳莫如深
奇妙,微妙
打劫,抢劫
十全十美,尽善尽美
交头接耳,低声密谈
迁徙,迁移
丢魂丢魄,丢魂失魄
活捉,生擒
僻巷,穷巷
混淆是非,颠倒是非
所向无敌,无所畏惧
匠心独运,独辟蹊径
偷懒耍滑,投机取巧
牵记,缅想
平心定气,平心静气
激怒,激愤
外套,外衣
急切,火速
为国捐躯,舍身取义
募捐,捐献
委顿,疲倦
岁月,年光
名实相称,名实相符
断井颓垣,断垣残壁
太平时世,清平世界
伟业,大业
忽视,轻视
横祸非灾,横祸飞灾
浅浅,淡淡
渗人,瘆人
提出,提议
损失,赔本
函件,简牍
塞责,将就
去年,旧年
势均力敌,棋逢对手
却而不恭,盛情难却
急切,急忙
借景生情,托物感怀
节奏,节拍
名堂,花式
击柝,打更
奇特,特别
妻子,妻子
是非曲直,是非黑白
衰落,调谢
倾城倾国,花容月貌
回肠荡气,荡气回肠
千兵万马,千军万马
和善,温顺
天昏地暗,天昏地黑
土地,地皮
和气,和睦
大族,巨室
四分五落,四纷五落
具名,签字
忸怩,忸捏
缩头缩脑,胆小慎微
诬害,谋害
混身,满身
倔强,坚毅
实在,确实
寝苫枕干,寝苫枕戈
举动,活动
聚合,聚积
气势汹汹,气焰熏天
聚集,鸠合
凋零,雕残
怒目,怒视
害怕,惶恐
天空,天际
悔怨,悔恨
歉年,荒年
名过其实,盛名难副
举高,抬高
噬脐何及,噬脐莫及
念念有词,滔滔不绝
奖惩,赏罚
肆无忌惮,胡作非为
假意,假装
警卫,警备
舍生取义,视死若归
地动山摇,地坼天崩
教练,锻练
娇纵,骄纵
举世闻名,鼎鼎大名
坏蛋,奸人
昏倒,昏厥
交叉,交错
无所用心,漫不经心
夺胎换骨,换骨夺胎
进取,进步
帷幕不修,帷薄不修
健康,矫健
解释,说明
见机而作,见机而行
胆大包天,胆大妄为
泼皮,混混
外表,外面
尖嘴薄舌,尖酸刻薄
名誉,声望
千真万确,无可置疑
深究,穷究
内幕,内情
交情,交谊
骄奢淫泆,骄泰淫泆
吴市之箫,吴市吹箫
狐鸣篝中,狐鸣鱼书
末端,结尾
横眉怒视,横眉立目
其势汹汹,气势汹汹
兼并,吞并
舍生取义,舍身求法
伟人,神仙
盲人扪烛,盲翁扪龠
举世闻名,赫赫有名
大发慈悲,大慈大悲
怒不可遏,怒形于色
东西南北,东西南朔
文人墨客,文人学士
教养,素养
文饰,蒙蔽
欺压,欺负
潜形匿影,潜形匿迹
回想,记忆
刎颈之交,莫逆之交
含羞待放,含苞欲放
侵扰,侵犯
三折肱为良医,三折肱成良医
妙语解颐,闻者捧腹
举报,检举
平允,平正
明媒正娶,明媒正礼
棘手,难办
教悔,教训
推波助澜,推涛作浪
忘却,忘记
叹息,叹惋
实施,践诺
欺压,欺悔
无语,莫名
擒奸摘伏,擒奸擿伏
埋头,笃志
据为己有,秘而不宣
境地,田地
拘束,羁绊
画地为牢,画地为狱
花天酒地,酒足饭饱
急功近利,打草惊蛇
秦伯嫁女,舍本逐末
蹇谔匪躬,蹇蹇匪躬
冥思苦想,搜索枯肠
宁靖,平安
铁壁铜墙,铜墙铁壁
大约,大致
无穷无尽,无边无际
能说会道,能说惯道
东飘西徙,东飘西泊
举事,起事
岁暮,年关
忸怩作态,矫柔造作
盘算,计划
生疏,疏间
靡然乡风,靡然成风
举不胜举,恒河沙数
无可如何,莫可奈何
纠缠,纠葛
事过境迁,时过境迁
童叟不欺,童叟无欺
东寻西觅,东搜西罗
失职,渎职
头昏眼花,头昏脑胀
害怕,畏惧
势不两存,势不两立
花式,花样
尸山血海,尸横遍野
搜索,摸索
无影无踪,荡然无存
精粹,精辟
为所欲为,随心所欲
倒闭,停业
束手无策,黔驴技穷
扫除,排除
末尾,结束
地势,大局
吞炭漆身,漆身吞炭
事件,事宜
尾大不掉,尾大难掉
统带,统率
气克斗牛,气冲牛斗
神仙中人,貌若天仙
东床娇婿,东床娇客
强记博闻,洽闻强记
欺凌,欺压
捐款,捐钱
京城,京都
大有作为,大有可为
迷而知反,迷途知返
探求,推想
寂然,悄悄
跌脚搥胸,跌脚槌胸
交手,交锋
后悔莫及,悔之无及
年华,时光
合并,统一
排除,清除
调集,集合
外助,外援
巨大,浩瀚
没日没夜,黑天白日
挑拔是非数黑论白,数黑论黄
庆祝,欢庆
多事之秋,多故之秋
具体,完全
含糊,模糊
望衡对宇,门当户对
东扯西拉,东扯西拉
末尾,末端
泼油救火,火上加油
恩赐,赏赐
省俭,节省
千里送鹅毛,千里鹅毛
体例,式样
熟手,熟行
死不改悔,积重难返
经年累月,经年累稔
撒播,散播
奸巧,狡滑
哄骗,期骗
会聚,聚集
火把,火炬
劈头盖脸,气势汹汹
机谋,权谋
眉目,端倪
势如水火,积不相能
嘉会,盛会
典当行,当铺
卖身投靠,趋炎附势
合作,团结
海员,舵手
忝颜偷生,腼颜天壤
生花妙笔,锦心绣口
娇生惯养,骄生惯养
全心全意,尽力而为
哗世取宠,哗众取宠
嘉勉,奖赏
气度,气派
少顷,片时
明白,清醒
年久日深,年深月久
挑剔,评论
妥贴,适宜
井井有条,头头是道
纹丝不动,维持原状
天河,河汉
启航,解缆
健壮,健旺
穷乡僻壤,荒山野岭
鉴定,顽强
情同手足,情若手足
鸿爪雪泥,鸿飞雪爪
怒视,瞪眼
停滞,逗留
僦居,僦舍
独步一时,青云独步
奢侈,奢华
石破天惊,默默无闻
目不忍睹,目不忍视
接踵比肩,摩肩接踵
刹那,少间
少年老成,少年老诚
庶务,琐事
饿虎吞羊,饿虎见羊
大举,大肆
无所畏忌,胆大妄为
全数,统统
凋零,式微
披枷带锁,披枷戴锁
推托,推诿
惊才绝艳,惊采绝艳
情急智生,随机应变
警备,警戒
讨债,讨帐
纨绔子弟,裙屐少年
闪烁,闪耀
结伙,结伴
洞察,洞悉
独断独行,独行其是
三瓦两舍,三瓦四舍
即使,即便
审慎,慎重
缅怀,缅想
拖延,推延
借字,借条
骈肩叠迹,骈肩接迹
耳濡目染,近朱者赤
抵制,禁止
妄想,盘算
渺无人烟,渺无人迹
坚甲利兵,坚甲利刃
大概,或许
碎身粉骨,碎骨粉身
天下乌鸦一般黑,天下老鸦一般黑
哄动一时,轰动一时
解散,遣散
世世代代,千秋万代
糜掷,糜费
门生故吏,门生故旧
盘查,盘诘
忽视,渺视
精彩,精美
判若黑白,黑白分明
盗取,窃取
合浦还珠,失而复得
倘使,假诺
搜聚,收集
秃头,秃子
后继有人,青出于蓝
上路,动身
举世无敌,无往不胜
每下愈况,见微知著
名士,名流
近在咫尺,迫在眉睫
惊呀,惊奇
王公大人,达官贵人
气壮山河,浩浩荡荡
际会风云,际遇风云
时刻,时辰
决意,决计
山岳,山峰
调动,调整
绝世超伦,绝无仅有
情窦初开,情窦渐开
思念,牵挂
昏暗,黑暗
霎时,顷刻
偷换概念,偷梁换柱
大开眼界,大长见识
低头不见抬头见,抬头不见低头见
东西,对象
大步流星,急转直下
挺身而出,见义勇为
轻便,轻巧
马到功成,马到成功
全心全意,鞠躬尽瘁
欢乐,欢欣
丧尽天良,穷凶极恶
加添,填充
卖力,卖命
轻慢,骄易
倒退,退步
怒形于色,恼羞成怒
大吹牛皮,大言不惭
见风使舵,顺风张帆
完整,无缺
探求,探索
混乱,紊乱
投其所好,曲意逢迎
平居,平素
大体,大概
而后,而后
剜肉补疮,杀鸡取卵
推荐,推选
寄人檐下,寄人篱下
好为人师,妄自尊大
凋落,衰落
旌旗,旗子
万念俱消,万念俱灰
委以心腹,推诚相见
微细,眇小
妥善,适宜
亨通,就手
欢欣鼓舞,赏心悦目
面容,面庞
耳濡目染,耳闻目睹
冒失,轻率
壶中日月,壶天日月
搅浑,混浊
朴素,素朴
恰巧,适值
警卫,警告
侍役,侍者
望风披靡,节节失利
排演,排练
担心,牵挂
停顿,堵塞
囊萤映雪,随月读书
当前,而今
水深火热,生灵涂炭
逆水行舟,逆流而上
朦胧,混沌
气势磅礡,气吞山河
狡辩,申辩
企图,目的
万马奔腾,千军万马
厚颜无耻,死皮赖脸
嘀咕,嘟囔
会面,聚积
色彩,色调
亲身,切身
凝固,凝结
挥手如阴,挥汗如雨
无懈可击,精美绝伦
拍照,摄影
完全,绝对
得到,获得
奇花名卉,奇花异卉
和好,敦睦
教养,教训
事宜,合适
污物,秽物
见面,谋面
目眩神夺,目眩神摇
检验,磨练
后浪催前浪,后浪推前浪
鸠僭鹊巢,鸠夺鹊巢
名人,闻人
含沙射影,恶语中伤
举世闻名,声名显赫
得意,顺心
侍从,随从
舒畅,适意
豆蔻年华,黄金时代
命中,射中
怒形于色,怒气冲天
打发,派遣
狐鸣篝火,狐鸣鱼出
昏倒,昏迷
道路,门路
熟习,熟识
清歌曼舞,轻歌曼舞
墨守陈规,顽固不化
培养,培植
唯命是从,唯命是听
艰难困苦,荆棘载途
天地之别,天壤之别
举世无双,独步一时
完满,齐备
荒漠,荒野
动态,动静
文雅,美丽
唆使,煽惑
和谐,调和
低落,颓丧
惊惧,惊惶
名过其实,徒负虚名
失职,失责
轻便,轻松
誊写,誊录
华而不实,好高鹜远
倘佯,盘桓
或者,或许
贫困潦倒,贫穷潦倒
精干,能干
蔑视,轻茂
事实,结果
始终如一,始终若一
守身如玉,守身若玉
岁数,年齿
挑唆,调唆
水深火热,水火倒悬
无与伦比,无可比拟
奸诈,狡滑
后悔莫及,悔过自责
见利忘义,见利思义
豆蔻梢头,黄金时代
委曲,曲折
底细,酒精
后悔不及,后悔不迭
华丽,都丽
大气磅礴,气吞山河
举办,进行
挥戈反日,挥戈退日
天分,天禀
当心,谨慎
情意,情感
无味,没趣
千山万壑,千岩万壑
升平,太平
合情合理,通力合作
三绝韦编,韦编三绝
宏儒硕学,鸿儒硕学
气象一新,耳目一新
精力充沛,精神抖擞
万马奔腾,气势磅礴
饿虎吞羊,饿虎攒羊
器宇轩昂,大模大样
登位,登基
盲人扪烛,盲人摸象
神魂颠倒,色授魂与
所向无敌,无坚不摧
今朝有酒今朝醉,及时行乐
声势浩大,汪洋大海
囚禁,禁锢
四海鼎沸,天下大乱
坚定不移,坚韧不拔
千方百计,殚精竭虑
讲读,谈
违犯,违犯
去如黄鹤,海底捞针
三缄其口,默不做声
填旋,炮灰
守口如瓶,默默无言
低微,低贱
借口,借故
勉励,激劝
化为乌有,涣然冰释
何足挂齿,无足挂齿
坚苦,坚苦
搜求,摸索
明晰,明白
锦屏射雀,雀屏中选
渺视,蔑视
威严,威武
坚不可摧,颠扑不破
好善嫉恶,嫉恶好善
望洋兴叹,望洋而叹
合两为一,合二为一
怀想,牵记
弃文竞武,投笔从戎
奇异,惊异
兑换,对换
时运不济,生不逢辰
为非作歹,肆无忌惮
侮辱,欺侮
深恶痛疾,疾恶如仇
前世,前生
轻易,轻松
局外人,第三者
浑厚,浑朴
强本弱末,强本弱枝
回扣,夹帐
所向披靡,节节胜利
坚韧,结实
活龙活现,生气勃勃
盘木朽株,蟠木朽株
九牛一毛,硕果仅存
慎小事微,慎小谨微
委靡不振,萎靡不振
多数,普遍
土豪劣绅,达官贵人
寄宿,投止
面红耳热,面红过耳
杀风景,煞风景
东奔西走,东奔西跑
三足鼎立,鼎足三分
刁滑,滑头
媒人,媒妁
失职,黩职
好高骛远,弄虚作假
家具,居品
痛快淋漓,酣畅淋漓
手舞足蹈,欢欣鼓舞
劫夺,抢掠
怒目圆睁,横眉怒目
神志,神情
剩余,节余
京府,畿辇
谦和,谦善
破旧,破烂
决裂,碎裂
丟车保帅,舍车保帅
企足而待,计日程功
收据,收条
无可奈何,望洋兴叹
恩情,恩惠
东拉西扯,胡拉乱扯
接头,讨论
戴月披星,披霜冒露
含糊其辞,闪烁其辞
耸人听闻,骇人闻听
艰苦创业,艰苦奋斗
刎颈之交,刎颈至交
军营,虎帐
见风转舵,随机应变
商量,接头
积储,积存
涤瑕荡垢,涤瑕荡秽
精金美玉,精金良玉
会合,聚积
气势,气魄
登科,登第
得未尝有,得未曾有
爽快,爽脆
借口,藉口
牝鸡司晨,牝鸡无晨
地步,田地
推脱,推辞
擎天玉柱,架海金梁
捻脚捻手,蹑手蹑脚
推泼助澜,火上浇油
深切,深远
内中,内里
万分,十分
狡赖,狡辩
海外奇谈,道听途说
劫掠,抢夺
后果,结果
神嚎鬼哭,神愁鬼哭
潜心,笃志
年富力强,身强力壮
听天由命,束手就擒
短小精悍,简明扼要
攀登,攀缘
警觉,鉴戒
文人雅士,骚人墨客
体面,局面
缄口结舌,缄口藏舌
劫持,威迫
披坚执锐,秣马厉兵
提拔,汲引
决然,断然
胆大包天,胆大包身
合拢,收拢
大肆,肆意
万全之策,锦囊妙计
拾带重还,物归原主
讲话,谈话
平分秋色,旗鼓相当
期骗,欺诳
急救,抢救
圣人,神仙
铺张扬厉,铺张浪费
无能为力,望洋兴叹
无视,藐视
舐犊之情,舐犊情深
当世无双,独一无二
机智,机警
金兰之交,金兰契
积劳成疾,身心交瘁
明察秋毫,独具只眼
审查,稽查
市价,物价
随便,随意
提拔,教育
疲乏,疲钝
儿女情长,牵肠挂肚
剃头,剪发
滴水穿石,绳锯木断
三姑六婆,三教九流
讥嘲,讥讽
无懈可击,无际可寻
大雨倾盆,大雨如注
蔓引株求,顺藤摸瓜
何足挂齿,微不足道
胡作非为,轻举妄动
勤恳,勤苦
完了,完毕
交兵,打仗
含笑,浅笑
目光短浅,鼠目寸光
多多益善,贪多务得
救济,施助
担负,肩负
低声下气,委曲求全
滑稽,胡闹
删除,节略
截然不同,迥然不同
夙夜匪懈,夙夜匪解
渠魁,首领
免罪,赦罪
道不举遗,道不拾遗
漠不关心,见死不救
含混,含蓄
势成骑虎,骑虎难下
东躲西藏,东闪西躲
东施效颦,生搬硬套
互为表里,难解难分
交托,托付
年代,时代
市价,时值
前仰后合,前俯后合
拘束,束厄
动摇,晃动
凄冷,凄沧
年事,年级
完成,杀青
切磋,探讨
万众一心,举国同心
和好,和睦
拿班做势,拿糖作醋
攀高接贵,攀高结贵
穷困潦倒,贫穷潦倒
木排,木筏
犬马之恋,犬马恋主
低三下四,曲意逢迎
敏捷,麻利
电板,电池
盛意,美意
受宠若惊,大喜过望
望风破胆,望风而逃
回忆,回顾
三回九曲,三回九转
化险为夷,虎口脱险
停止,停留
淘气,顽皮
特为,特意
彷佛,近似
目不斜视,耳不旁听
害羞,怕羞
简单,精练
网开一面,网开三面
少顷,霎时
泣不成声,涕泗滂沱
贫嘴薄舌,贫嘴贱舌
极则必反,物极必反
坏处,害处
旁敲侧击,话里有话
具体,实在
大放厥词,大放厥辞
伪造,假造
佳丽,美人
藐视,轻篾
奸臣,奸贼
激动,激悦
忌惮,畏缩
蓬门瓮牖,蓬门荜户
潜濡默化,潜濡默被
签名,署名
魂不守舍,魂飞天外
紧张,紧急
敬仰,敬重
摩登,漂后
速即,随机
荒原,荒野
后患无穷,洪水猛兽
提防,谨防
摩登,时髦
温和,缓和
家数,派别
书札,书简
万变不离其宗,殊途同归
穷困,穷苦
互通有无,投桃报李
救过不暇,救过不赡
始末,颠末
外强中干,色厉内荏
寂天寞地,无声无息
何去何从,听天由命
倔强,顽强
明察秋毫,洞烛其奸
动身,启碇
死人,逝者
讥笑,讪笑
大处着眼,大处落墨
目无全牛,目牛无全
死无葬身之地,死无葬身之所
委靡,委顿
万种,万般
土语,土音
搪塞,马虎
努力,尽力
回旋,挽回
签定,签订
丧生,逝世
犬牙交错,犬牙相错
顺口,顺溜
毁谤,讪谤
爬梳剔抉,爬梳洗剔
举目无亲,茕茕而立
命词遣意,遣词造句
屁滚尿流,惊惶失措
焦灼,焦躁
解说,讲授
丁一卯二,丁一确二
急风暴雨,疾风暴雨
大肆挥霍,穷奢极侈
推重,敬重
神采奕奕,神采飞扬
推广,推行
叫嚷,呐喊
望文生义,望文生训
电光石火,稍纵即逝
家畜,牲畜
囊萤映雪,囊萤积雪
手到病除,起死回生
九囿,九州
切磋,商讨
居不重席,居不重茵
瘦小,瘦弱
污点,缺点
期待,等待
磨灭,褪色
断缣寸纸,断缣尺楮
畏惧,胆寒
得不偿失,贪小失大
大做文章,横生枝节
斯文,温婉
大辩不言,深藏不露
抵赖,推却
好景不长,时来运转
平淡,普通
佳话,美谈
强人,强者
独占鳌头,首屈一指
十字街头,十字路口
沮丧,颓靡
万能,全能
箕山之志,箕山之节
斯须,瞬息
经历,经过
奸细,间谍
商榷,商量
墨守成规,橛守成规
全军覆没,旗开得胜
恶意,歹意
堂堂皇皇,肆无忌惮
浓厚,浓烈
刹那,片晌
教养,教育
挥之即去,麾之即去
头绪,端倪
损害,毁坏
丧魂失魄,魂飞魄散
伤害,欺悔
声势,气势
清幽,静谧
结壮,踏实
挑夫,脚夫
精美,精采
蹇之匪躬,蹇蹇匪躬
恩威并著,恩威并行
扈从,随从
急迫,紧迫
内地,大陆
大惊失色,胆战心惊
好吃,美味
坏法乱纪,违法乱纪
惬意,舒心
吉利,吉祥
停战,和谈
精明干练,精明强干
劫夺一空,十室九空
大度,文雅
省城,首府
亲近,切近
清寒,贫穷
诘屈聱牙,诘曲聱牙
低俗,媚俗
局限,戒指
雕章绘句,雕章缋句
举世闻名,闻名遐迩
明火执杖,明目张胆
洞烛其奸,洞若观火
南去北来,南来北去
年代,年月
号叫,嗥叫
眉清目朗,眉清目秀
贪图享受,贪生怕死
得寸得尺,得尺得寸
雀角鼠牙,鼠雀之牙
妄作胡为,横行霸道
乌黑,黢黑
危言耸听,混淆视听
三年五载,无时无刻
命令,驱使
贫寒,贫苦
讨教,请教
扫除,翦灭
惊世震俗,惊世骇俗
忽然,蓦的
翘首企足,翘首远望
对面,当面
抬高,提高
登堂入室,登峰造极
诬蔑,谴责
扇枕温衾,温衾扇枕
恫疑虚喝,恫疑虚猲
事过境迁,即景生情
抵当,抵抗
聚会,集中
上任,到差
商量,推敲
情同手足,情同骨肉
万籁俱寂,万马齐喑
地步,局面
景色,景象
妥洽,调和
未雨绸缪,桑土绸缪
和囫囵吞枣,生吞活剥
亲昵,情切
倒持泰阿,授人以柄
唯利是从,唯利是求
退却,退守
乌云压顶,彤云密布
核心,焦点
对答如流,巧舌如簧
赦免,赦宥
三街六巷,大街小巷
书札,简牍
时时,经常
地址,地方
完成,实行
内地,内陆
数典忘祖,数礼忘文
讲明,说明
宏大,庞杂
视死如生,视死若生
实行,推广
听天由命,得过且过
暖和,温暖
勤学,好学
刀锯鼎镬,刀锯鼎镬
雕肝掐肾,雕肝琢膂
假话,谎言
捐本逐末,舍本求末
温文,温柔
轻蔑,轻视
地势,景象
寂静,悄然
满意,舒服
